Commodity_Group,Price_Detail,Price_Type,MARKET,Unit_of_Measurement,PRICEID,Unit,Date,Value
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W2","809"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W3","801"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W4","788"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W5","787"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W6","788"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W7","790"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W8","788"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W9","778"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W10","782"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W11","794"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W12","800"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W13","789"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W14","780"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W15","777"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W16","773"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W17","757"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W18","763"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W19","761"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W20","751"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W21","750"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W22","735"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W23","752"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W24","775"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W25","783"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W26","784"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W27","804"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W28","815"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W29","821"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W30","823"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W31","826"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W32","827"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W33","833"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W34","838"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W35","834"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W36","837"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W37","831"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W38","828"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W39","828"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W40","823"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W41","830"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W42","841"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W43","849"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W44","845"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W45","847"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W46","853"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W47","864"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W48","865"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W49","868"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W50","862"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W51","865"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2013W52","865"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W1","863"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W2","871"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W3","870"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W4","860"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W5","862"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W6","858"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W7","847"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W8","841"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W9","836"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W10","825"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W11","823"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W12","812"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W13","810"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W14","831"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W15","854"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W16","871"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W17","885"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W18","887"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W19","898"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W20","896"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W21","898"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W22","896"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W23","895"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W24","879"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W25","876"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W26","863"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W27","869"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W28","869"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W29","872"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W30","870"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W31","872"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W32","880"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W33","880"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W34","875"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W35","873"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W36","870"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W37","864"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W38","871"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W39","868"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W40","864"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W41","855"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W42","854"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W43","852"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W44","841"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W45","833"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W46","832"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W47","833"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W48","830"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W49","826"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W50","826"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W51","815"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2014W52","808"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W1","798"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W2","805"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W3","794"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W4","780"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W5","778"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W6","763"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W7","748"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W8","725"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W9","703"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W10","687"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W11","678"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W12","667"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W13","661"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W14","647"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W15","643"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W16","629"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W17","614"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W18","614"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W19","625"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W20","635"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W21","640"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W22","646"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W23","635"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W24","653"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W25","648"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W26","654"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W27","650"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W28","651"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W29","661"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W30","659"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W31","655"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W32","651"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W33","650"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W34","646"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W35","643"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W36","639"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W37","632"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W38","636"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W39","624"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W40","617"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W41","611"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W42","595"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W43","586"
"Steel - Carbon","Hot-dipped Galvanised Coil, Spot price, Base","Point","USA, Midwest, FOB","USD/t","702","USD/t","2015W44","577"
